table_name,column_name,database_type,base_type,comment,,
MEDITEMPHM,stockminday,numeric,type/Decimal,จำนวนวันต่ำสุด,,
MEDITEMPHM,stockminqty,numeric,type/Decimal,ปริมาณต่ำสุด,,
MEDITEMPHM,stockropday,numeric,type/Decimal,จำนวนวัน ROP,,
MEDITEMPHM,stockropqty,numeric,type/Decimal,ปริมาณ ROP,,
MEDITEMPHM,medstatus,numeric,type/Decimal,รหัสสถานะเวชภัณฑ์,,
MEDITEMPHM,shelf,varchar,type/Text,สถานที่เก็บ,,
MEDITEMPHM,medsource,numeric,type/Decimal,แหล่งที่มา,,
MEDITEMPHM,surface,numeric,type/Decimal,จัดยาโดยใช้ Surface,,
MEDLBLHLP,medlblhlp,varchar,type/Text,รหัสฉลากช่วย,,
MEDLBLHLP,name,varchar,type/Text,ฉลากช่วย,,
MEDLBLHLP,name_en,varchar,type/Text,ฉลากช่วย ภาษาอังกฤษ,,
MEDSALEHST,meditem,numeric,type/Decimal,รหัสรายการยาและเวชภัณฑ์ (SPharm),,
MEDSALEHST,packseq,numeric,type/Decimal,ลำดับ Pack Seq.,,
MEDSALEHST,effectdate,timestamp,type/DateTime,วันที่มีผลบังคับใช้,,
MEDSALEHST,packqty,numeric,type/Decimal,ปริมาณขนาดบรรจุ (Pack_content),,
MEDSALEHST,medunitsml,numeric,type/Decimal,หน่วย (Pack_Unit) --> MedUnit,,
MEDSALEHST,packsale,numeric,type/Decimal,ปริมาณขนาดบรรจุขาย,,
MEDSALEHST,medunitsale,numeric,type/Decimal,หน่วยบรรจุขาย--> MedUnit,,
MEDSALEHST,midprice,numeric,type/Decimal,ราคาซื้อ,,
MEDSALEHST,unitcost,numeric,type/Decimal,ราคาทุน/pack (ราคาทุนจริง),,
MEDSALEHST,costrate,numeric,type/Decimal,ราคาทุน/หน่วยย่อย,,
MEDSALEHST,salerate,numeric,type/Decimal,ราคาขาย,,
MEDSALEHST,refundhn,numeric,type/Decimal,ราคาเบิกได้สำหรับผู้ป่วยนอก,,
MEDSALEHST,refundan,numeric,type/Decimal,ราคาเบิกได้ผู้ป่วยใน,,
MEDSALEHST,refundmax,numeric,type/Decimal,เพดานการเบิก,,
MEDSALEHST,hospsalerate,numeric,type/Decimal,ราคาขายโรงพยาบาล,,
MEDSALEHST,costsalerate,numeric,type/Decimal,ราคาทุนขาย,,
MEDSALEHST,calcrate,numeric,type/Decimal,ราคาคำนวณ,,
MEDSALEHST,gpomnfrate,numeric,type/Decimal,ราคาองค์การเภสัชผลิต,,
MEDSALEHST,gposalerate,numeric,type/Decimal,ราคาองค์การเภสัชจำหน่าย,,
MEDSALEHST,status,numeric,type/Decimal,สถานะใช้งาน 1:ใช้งาน; 0:ยกเลิก,,
MEDSYMPTOM,medsymptom,varchar,type/Text,รหัสโรคหรืออาการ,,
MEDSYMPTOM,name,varchar,type/Text,โรคหรืออาการ,,
MEDSYMPTOM,name_en,varchar,type/Text,โรคหรืออาการ ภาษาอังกฤษ,,
MEDSYMPTOM,showflag,numeric,type/Decimal,สถานะการแสดงผล,,
MEDTYPE,medtype,numeric,type/Decimal,รหัสประเภทเวชภัณฑ์,,
MEDTYPE,name,varchar,type/Text,ชื่อประเภทเวชภัณฑ์,,
MEDTYPE,no,numeric,type/Decimal,เลขที่,,
MEDTYPE,var,varchar,type/Text,คำอ้างอิง,,
MEDUNIT,medunit,numeric,type/Decimal,รหัสหน่วยยา/เวชภัณฑ์,,
MEDUNIT,name,varchar,type/Text,หน่วยยา/เวชภัณฑ์,,
MEDUNIT,tname,varchar,type/Text,ชื่อภาษาไทย,,
MEDUNIT,abbrname,varchar,type/Text,ชื่อย่อ,,
MEDUNIT,var,varchar,type/Text,ตัวบ่งชี้รหัส,,
MEDUNIT,hcode,varchar,type/Text,รหัสเดิมของ รพ.,,
MEDUNIT,volume,numeric,type/Decimal,ตัวคูณแปลงหน่วย,,
MEDUNIT,volumeunit,numeric,type/Decimal,รหัสหน่วยที่แปลงแล้ว,,
MEDUNIT,mnfvol,numeric,type/Decimal,ตัวคูณแปลงหน่วยของยาผลิต,,
MEDUNIT,mnfvolunit,numeric,type/Decimal,รหัสหน่วยที่แปลงแล้วของยาผลิต,,
MEDUSEQTY,meduseqty,varchar,type/Text,รหัสจำนวน/ปริมาณที่ใช้,,
MEDUSEQTY,name,varchar,type/Text,จำนวน/ปริมาณที่ใช้,,
MEDUSEQTY,name2,varchar,type/Text,จำนวน/ปริมาณที่ใช้ 2,,
MEDUSEQTY,name3,varchar,type/Text,จำนวน/ปริมาณที่ใช้ 3,,
MEDUSEQTY,name_en,varchar,type/Text,จำนวน/ปริมาณที่ใช้ ภาษาอังกฤษ,,
MEDUSEQTY,name2_en,varchar,type/Text,จำนวน/ปริมาณที่ใช้ 2 ภาษาอังกฤษ,,
MEDUSEQTY,name3_en,varchar,type/Text,จำนวน/ปริมาณที่ใช้ 3 ภาษาอังกฤษ,,
MEDUSEQTY,ename,varchar,type/Text,จำนวน/ปริมาณที่ใช้ ภาษาอังกฤษ,,
MEDUSEQTY,namespcl,varchar,type/Text,จำนวน/ปริมาณที่ใช้เพิ่มเติม,,
MEDUSEQTY,qtypertime,numeric,type/Decimal,จำนวน/ปริมาณที่ใช้ต่อครั้ง,,
MEDUSEQTY,spclflag,numeric,type/Decimal,Flag สำหรับบอกว่าเป็นวิธีใช้พิเศษ,,
MEDUSEQTY,var,varchar,type/Text,ตัวบ่งชี้บอกรหัส,,
MEDUSETIME,medusetime,varchar,type/Text,รหัสความถี่ในการใช้ยา,,
MEDUSETIME,name,varchar,type/Text,ความถี่ในการใช้ยา,,
MEDUSETIME,name_en,varchar,type/Text,ความถี่ในการใช้ยา  ภาษาอังกฤษ,,
MEDUSETIME,ename,varchar,type/Text,ความถี่ในการใช้ยา  ภาษาอังกฤษ,,
MEDUSETIME,timeperday,numeric,type/Decimal,ความถึ่ในการใช้ยาต่อวัน,,
MEDUSETIME,var,varchar,type/Text,ตัวบ่งชี้บอกรหัส,,
MEDUSETYPE,medform,numeric,type/Decimal,รหัสรูปแบบเวชภัณฑ์,,
MEDUSETYPE,medusetype,varchar,type/Text,รหัสวิธีบริหารยา,,
MEDUSETYPE,name,varchar,type/Text,วิธีบริหารยา,,
MEDUSETYPE,name_en,varchar,type/Text,วิธีบริหารยาภาษาอังกฤษ,,
MEDUSETYPE,ename,varchar,type/Text,วิธีบริหารยาภาษาอังกฤษ,,
MEDUSETYPE,var,varchar,type/Text,ตัวบ่งชี้บอกรหัส,,
MEDUSETYPE,nouseqty,numeric,type/Decimal,ไม่ต้องระบุ meduseqty ถ้า 1=ไม่ต้องระบุ meduseqty,,
MEDUSEUNIT,meduseunit,numeric,type/Decimal,รหัสหน่วยที่ใช้ยา,,
MEDUSEUNIT,name,varchar,type/Text,หน่วยที่ใช้ยา,,
MEDUSEUNIT,name_en,varchar,type/Text,หน่วยที่ใช้ยา ภาษาอังกฤษ,,
MEDUSEUNIT,abbrname,varchar,type/Text,ชื่อย่อหน่วยที่ใช้ยา,,
MEDUSEUNIT,volume,numeric,type/Decimal,ปริมาณขนาดบรรจุ,,
MEDUSEUNIT,volumeunit,numeric,type/Decimal,หน่วยปริมาณ,,
MEDUSEUNIT,tname,varchar,type/Text,ชื่อภาษาไทย,,
MEDUSEUNIT,spcl,numeric,type/Decimal,Special Flag,,
MEDUSEUNIT,hcode,varchar,type/Text,รหัสเดิมของ รพ.,,
MEDUSEUNIT,var,varchar,type/Text,ตัวบ่งชี้รหัส,,
MOTP,mphmlct,numeric,type/Decimal,รหัสคลังเวชภัณฑ์ผู้จ่าย,,
MOTP,motpno,numeric,type/Decimal,เลขที่ใบจ่าย,,
MOTP,motpdate,timestamp,type/DateTime,วันที่จ่าย,,
MOTP,motptime,numeric,type/Decimal,เวลาที่จ่าย,,
MOTP,motptype,numeric,type/Decimal,รหัสประเภทการจ่าย,,
MOTP,rqtlct,numeric,type/Decimal,รหัสหน่วยงานที่ขอเบิก,,
MOTP,refno,varchar,type/Text,เลขที่อ้างอิง,,
MOTP,rqtno,numeric,type/Decimal,เลขที่ใบเบิก,,
MOTP,rqtdate,timestamp,type/DateTime,วันที่ขอเบิกรายการยาและเวชภัณฑ์,,
MOTP,rqttime,numeric,type/Decimal,เวลาที่ขอเบิกรายการยาและเวชภัณฑ์,,
MOTP,mivbgtype,numeric,type/Decimal,รหัสประเภทเงิน,,
MOTP,totalitem,numeric,type/Decimal,จำนวนรายการ,,
MOTP,totalamt,numeric,type/Decimal,จำนวนเงินรวม,,
MOTP,preparestf,numeric,type/Decimal,รหัสผู้จัดยา,,
MOTP,spreparedate,timestamp,type/DateTime,วันที่เริ่มจัดยา,,
MOTP,spreparetime,numeric,type/Decimal,เวลาที่เริ่มจัดยา,,
MOTP,preparedate,timestamp,type/DateTime,วันที่จัดยาเสร็จ,,
MOTP,preparetime,numeric,type/Decimal,เวลาที่จัดยาเสร็จ,,
MOTP,preparetype,numeric,type/Decimal,"ใช้ใบจัดยา/Surface (1=ใบจัดยา, 2=Barcode รพ. (Surface), 3=Barcode บริษัท)",,
MOTP,rcvno,numeric,type/Decimal,เลขที่ใบรับคลังย่อย,,
MOTP,rcvdate,timestamp,type/DateTime,วันที่บันทึกรับ,,
MOTP,note,varchar,type/Text,หมายเหตุ,,
MOTP,motpcancelcs,numeric,type/Decimal,รหัสสาเหตุการยกเลิกการจ่าย,,
MOTP,costoption,numeric,type/Decimal,"ราคาต้นทุน (1=ราคาทุนจริง (Net), 2=ราคาทุนขาย (Set), 3=ราคาขาย (Sale)",,
MOTP,status,numeric,type/Decimal,"1=ใช้งาน, 2=ไม่ใช้งาน",,
MOTPDT,mphmlct,numeric,type/Decimal,รหัสคลังยา/เวชภัณฑ์ผู้จ่าย,,
MOTPDT,motpno,numeric,type/Decimal,เลขที่ใบจ่าย,,
MOTPDT,meditem,numeric,type/Decimal,รหัสรายการยา/เวชภัณฑ์,,
MOTPDT,packseq,numeric,type/Decimal,ลำดับ Pack Seq.,,
MOTPDT,packqty,numeric,type/Decimal,บรรจุ,,
MOTPDT,minpno,numeric,type/Decimal,เลขที่รับ,,
MOTPDT,minpitemno,numeric,type/Decimal,ลำดับของเลขที่รับ,,
MOTPDT,expdate,timestamp,type/DateTime,วันหมดอายุ,,
MOTPDT,itemno,numeric,type/Decimal,ลำดับที่,,
MOTPDT,lotno,varchar,type/Text,Lot No.,,
MOTPDT,befpayqty,numeric,type/Decimal,จำนวนคงเหลือก่อนจ่าย,,
MOTPDT,payqty,numeric,type/Decimal,จำนวนจ่าย,,
MOTPDT,rqtqty,numeric,type/Decimal,จำนวนขอเบิก,,
MOTPDT,prepareqty,numeric,type/Decimal,จำนวนที่จัดได้,,
MOTPDT,medunit,numeric,type/Decimal,หน่วย,,
MOTPDT,remark,varchar,type/Text,หมายเหตุ,,
MOTPDT,changetype,varchar,type/Text,ประเภทการเปลี่ยนยา/เวชภัณฑ์,,
MOTPDT,unittype,varchar,type/Text,"ประเภทข้อมูล [D - ผู้จำหน่าย, S - หน่วยจ่ายยาย่อย, W - หอผู้ป่วย, K - คลังยา, H -โรงพยาบาล]",,
MOTPDT,tranamt,numeric,type/Decimal,มูลค่ารวม,,
MOTPDT,tranamtcost,numeric,type/Decimal,ราคาต้นทุน,,
MOTPDT,recstatus,varchar,type/Text,"สถานะของข้อมูล [Space - ยังไม่ได้รับ, Y - รับ  
คืนสมบูรณ์]""",,
NTNLTY,ntnlty,numeric,type/Decimal,รหัสสัญชาติ,,
NTNLTY,name,varchar,type/Text,ชื่อสัญชาติ,,
NTNLTY,name_en,varchar,type/Text,ชื่อสัญชาติ (ภาษาอังกฤษ),,
NTNLTY,flag,numeric,type/Decimal,(เว้นไวก่อน),,
OAPP,hn,varchar,type/Text,เลขที่ผู้ป่วยนอก,,
OAPP,oappdate,timestamp,type/DateTime,วันที่สั่งนัด,,
OAPP,oapptime,numeric,type/Decimal,เวลาที่สั่งนัด,,
OAPP,itemno,numeric,type/Decimal,ลำดับ,,
OAPP,oapplct,numeric,type/Decimal,รหัสหน่วยงานนัด,,
OAPP,oappst,numeric,type/Decimal,รหัสสถนาะการนัด,,
OAPP,dct,numeric,type/Decimal,รหัสแพทย์,,
OAPP,nextlct,numeric,type/Decimal,รหัสหน่วยงานนัดมา,,
OAPP,nextdate,timestamp,type/DateTime,วันที่นัด,,
OAPP,nexttime,numeric,type/Decimal,เวลาที่นัด,,
OAPP,normal,numeric,type/Decimal,ตรวจรักษา,,
OAPP,prepare,varchar,type/Text,เตรียมตัว,,
OAPP,note,varchar,type/Text,นัดมาเพื่อ,,
OAPP,oappno,numeric,type/Decimal,เลขที่นัด,,
OAPP,labgrp,varchar,type/Text,มีตรวจ specimen อะไรบ้าง,,
OAPP,rdo,varchar,type/Text,มีตรวจ X-Ray,,
OAPP,labdate,timestamp,type/DateTime,วันที่นัดตรวจ LAB,,
OAPP,rdodate,timestamp,type/DateTime,วันที่นัดตรวจ X-Ray,,
OAPP,appqty,numeric,type/Decimal,APPQTY (ไม่ได้ใช้แล้ว),,
OAPP,oprtflag,numeric,type/Decimal,มีหัตถการ,,
OAPP,fn,numeric,type/Decimal,เลขที่เชื่อมโยงในการค้นหาข้อมูล,,
OAPP,an,varchar,type/Text,เลขที่ผู้ป่วยใน กรณีสั่งนัดจากหน้า dicharge,,
OAPP,subclinic,numeric,type/Decimal,คลินิกย่อย,,
OAPP,noopdcard,numeric,type/Decimal,ไม่ค้นแฟ้มเวชระเบียน (=1),,
OAPP,cancelcs,varchar,type/Text,สาเหตุยกเลิก,,
OAPP,period,numeric,type/Decimal,PERIOD (ไม่ได้ใช้แล้ว),,
OAPP,oappqno,numeric,type/Decimal,OAPPQNO (ไม่ได้ใช้แล้ว),,
OAPP,suggest,numeric,type/Decimal,SUGGEST (ไม่ได้ใช้แล้ว),,
OAPP,suggest1,numeric,type/Decimal,SUGGEST1 (ไม่ได้ใช้แล้ว),,
OAPP,oappset,numeric,type/Decimal,ชุดการนัด,,
OAPP,oappcontinue,numeric,type/Decimal,OAPPCONTINUE (ไม่ได้ใช้แล้ว),,
OAPP,oappekg,varchar,type/Text,OAPPEKG (ไม่ได้ใช้แล้ว),,
OAPP,dctatvstdate,numeric,type/Decimal,DCTATVSTDATE (ไม่ได้ใช้แล้ว),,
OAPP,period_den,varchar,type/Text,การวินิจฉัย (Free Text),,
OAPP,treatline,numeric,type/Decimal,รหัสสายการตรวจ,,
OAPP,phone,varchar,type/Text,หมายเลขโทรศัพท์บ้าน,,
OAPP,mobile,varchar,type/Text,หมายเลขโทรศัพท์มือถือ,,
OAPP,remark,varchar,type/Text,หมายเหตุ,,
OAPP,endtime,numeric,type/Decimal,ช่วงเวลาสิ้นสุดของการนัด,,
OAPP,mroflg,numeric,type/Decimal,นัดหมายจากห้องบัตร,,
OAPP,prntimes,numeric,type/Decimal,จำนวนครั้งที่พิมพ์,,
OAPP,rptflag,varchar,type/Text,"สถานะการสั่งพิมพ์รายงานค้นแฟ้มนัด(null=ยังไม่พิมพ์รายงาน,R=ออกรายงานแล้ว)",,
OAPP,reportdate,timestamp,type/DateTime,"วันที่บันทึก/แก้ไข (ยกเลิกตารางนัด, ออกรายงาน)",,
OAPP,reporttime,numeric,type/Decimal,"เวลาที่บันทึก/แก้ไข (ยกเลิกตารางนัด, ออกรายงาน)",,
