table_name,column_name,database_type,base_type,comment,is_pk,pk_confidence,pk_reason,is_fk,fk_targets,join_peers,join_dict,join_warning
LABEXMSPCM,labexm,numeric,type/Decimal,รหัสรายการตรวจ,0,,,1,LABEXM.labexm(high:table match),LABEXM.labexm,"[{""dir"": ""out"", ""to_table"": ""LABEXM"", ""to_column"": ""labexm"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}]",
LABEXMSPCM,labspcm,numeric,type/Decimal,รหัสสิ่งส่งตรวจ,0,,,1,LABSPCM.labspcm(high:table match),LABSPCM.labspcm,"[{""dir"": ""out"", ""to_table"": ""LABSPCM"", ""to_column"": ""labspcm"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}]",
LABEXMSPCM,specseq,numeric,type/Decimal,ลำดับรายการ,0,,,0,,,[],
LABEXMSPCM,autoflag,numeric,type/Decimal,แตกสิ่งส่งตรวจตามจำนวน(1ใช่ 2 อื่นๆ ไม่),0,,,0,,,[],
LABEXMSPCM,contain,numeric,type/Decimal,รหัสภาชนะบรรจุ,0,,,0,,,[],
LABEXMSPCM,containname,varchar,type/Text,ชื่อภาชนะบรรจุ,0,,,0,,,[],
LABEXMSPCM,containdesc,varchar,type/Text,คำอธิบายเพิ่มเติม,0,,,0,,,[],
LABEXMSPCM,qty,numeric,type/Decimal,จำนวนหลอด,0,,,0,,,[],
LABEXMSPCM,useqty,numeric,type/Decimal,ขนาดที่ใช้ตรวจ,0,,,0,,,[],
LABEXMSPCM,useflag,numeric,type/Decimal,ใช้รวม tube กับ test อื่นได้ 1=ใช้ 0 อื่นๆ =ไม่ใช้,0,,,0,,,[],
LABEXMSPCM,lccode,varchar,type/Text,สำหรับ lab catalog,0,,,0,,,[],
LABEXMSPCM,cscode,varchar,type/Text,สำหรับ lab catalog,0,,,0,,,[],
LABEXMSPCM,tmlt,varchar,type/Text,สำหรับ lab catalog,0,,,0,,,[],
LABEXMSPCM,lonic,varchar,type/Text,สำหรับ lab catalog,0,,,0,,,[],
LABEXMSPCM,panel,varchar,type/Text,สำหรับ lab catalog,0,,,0,,,[],
LABEXMSPCM,reimbprice,numeric,type/Decimal,สำหรับ lab catalog,0,,,0,,,[],
LABGRP,labgrp,numeric,type/Decimal,รหัสประเภทการตรวจ,1,high,target_of_table_match,0,,LABEXM.labgrp; LABEXMSPCM.labgrp; LABEXM_CAT.labgrp; LABSPCM.labgrp; LVST.labgrp; LVSTEXM.labgrp; LVSTEXMBAC1.labgrp; LVSTEXMBAC2.labgrp; OAPP.labgrp,"[{""dir"": ""in"", ""from_table"": ""LABEXM"", ""from_column"": ""labgrp"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}, {""dir"": ""in"", ""from_table"": ""LABEXMSPCM"", ""from_column"": ""labgrp"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}, {""dir"": ""in"", ""from_table"": ""LABEXM_CAT"", ""from_column"": ""labgrp"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}, {""dir"": ""in"", ""from_table"": ""LABSPCM"", ""from_column"": ""labgrp"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}, {""dir"": ""in"", ""from_table"": ""LVST"", ""from_column"": ""labgrp"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}, {""dir"": ""in"", ""from_table"": ""LVSTEXM"", ""from_column"": ""labgrp"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}, {""dir"": ""in"", ""from_table"": ""LVSTEXMBAC1"", ""from_column"": ""labgrp"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}, {""dir"": ""in"", ""from_table"": ""LVSTEXMBAC2"", ""from_column"": ""labgrp"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}, {""dir"": ""in"", ""from_table"": ""OAPP"", ""from_column"": ""labgrp"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}]",
LABGRP,labgrptype,numeric,type/Decimal,รหัสกลุ่มประเภทการตรวจ,0,,,0,,,[],
LABGRP,name,varchar,type/Text,ชื่อ,0,,,0,,,[],
LABGRP,name_en,varchar,type/Text,ชื่ออังกฤษ,0,,,0,,,[],
LABMEDICINE,medicine,numeric,type/Decimal,รหัส Antimicrobial Agents,0,,,0,,,[],
LABMEDICINE,name,varchar,type/Text,ชื่อของ Antimicrobial Agents,0,,,0,,,[],
LABMEDICINE,abbrname,varchar,type/Text,ชื่อย่อของ Antimicrobial Agents,0,,,0,,,[],
LABMEDICINE,hcode,varchar,type/Text,รหัสเดิม,0,,,0,,,[],
LABMEDICINE,unit,varchar,type/Text,จำนวน/หน่วย,0,,,1,UNIT.unit(high:table match),UNIT.unit,"[{""dir"": ""out"", ""to_table"": ""UNIT"", ""to_column"": ""unit"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}]",
LABMEDICINE,itemno,numeric,type/Decimal,,0,,,0,,,[],
LABMEDICINE,bacteria,numeric,type/Decimal,,0,,,0,,,[],
LABMEDICINE,mycobacterium,numeric,type/Decimal,,0,,,0,,,[],
LABORGANISM_ITA,organism,numeric,type/Decimal,รหัสเชื้อจุลชีววิทยา,0,,,1,ORGANISM.organism(high:table match),ORGANISM.organism,"[{""dir"": ""out"", ""to_table"": ""ORGANISM"", ""to_column"": ""organism"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}]",
LABORGANISM_ITA,name1,varchar,type/Text,ชื่อเชื้อที่ 1,0,,,0,,,[],
LABORGANISM_ITA,name1_flag,varchar,type/Text,"""Y"" เป็นชื่อเชื้อ space ไม่ใช่เชื้อ",0,,,0,,,[],
LABORGANISM_ITA,name2,varchar,type/Text,ชื่อเชื้อที่ 2,0,,,0,,,[],
LABORGANISM_ITA,name2_flag,varchar,type/Text,"""Y"" เป็นชื่อเชื้อ space ไม่ใช่เชื้อ",0,,,0,,,[],
LABORGANISM_ITA,name3,varchar,type/Text,ชื่อเชื้อที่ 3,0,,,0,,,[],
LABORGANISM_ITA,name3_flag,varchar,type/Text,"""Y"" เป็นชื่อเชื้อ space ไม่ใช่เชื้อ",0,,,0,,,[],
LABORGANISM_ITA,hcode,varchar,type/Text,รหัสเดิม,0,,,0,,,[],
LABORGANISM_ITA,bacteria,numeric,type/Decimal,,0,,,0,,,[],
LABORGANISM_ITA,mycobacterium,numeric,type/Decimal,,0,,,0,,,[],
LABORGANQTY_ITA,organqty,numeric,type/Decimal,รหัสปริมาณเชื้อ,0,,,0,,,[],
LABORGANQTY_ITA,qty1,varchar,type/Text,ชื่อปริมาณเชื้อที่ 1,0,,,0,,,[],
LABORGANQTY_ITA,qty1_flag,varchar,type/Text,"""Y"" เป็นชื่อเชื้อ space ไม่ใช่เชื้อ",0,,,0,,,[],
LABORGANQTY_ITA,qty2,varchar,type/Text,ชื่อปริมาณเชื้อที่ 2,0,,,0,,,[],
LABORGANQTY_ITA,qty2_flag,varchar,type/Text,"""Y"" เป็นชื่อเชื้อ space ไม่ใช่เชื้อ",0,,,0,,,[],
LABORGANQTY_ITA,qty3,varchar,type/Text,ชื่อปริมาณเชื้อที่ 3,0,,,0,,,[],
LABORGANQTY_ITA,qty3_flag,varchar,type/Text,"""Y"" เป็นชื่อเชื้อ space ไม่ใช่เชื้อ",0,,,0,,,[],
LABORGANQTY_ITA,hcode,varchar,type/Text,รหัสเดิม,0,,,0,,,[],
LABORTYPE,labortype,numeric,type/Decimal,รหัสวิธีการเจ็บครรภ์,1,high,target_of_table_match,0,,IPTSUMDCT.labortype; IPTSUMMARY.labortype,"[{""dir"": ""in"", ""from_table"": ""IPTSUMDCT"", ""from_column"": ""labortype"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}, {""dir"": ""in"", ""from_table"": ""IPTSUMMARY"", ""from_column"": ""labortype"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}]",
LABORTYPE,name,varchar,type/Text,ชื่อวิธีการเจ็บครรภ์,0,,,0,,,[],
LABORTYPE,name_en,varchar,type/Text,ชื่อวิธีการเจ็บครรภ์ (ภาษาอังกฤษ),0,,,0,,,[],
LABSPCM,labspcm,numeric,type/Decimal,รหัสสิ่งส่งตรวจ,1,high,target_of_table_match,0,,LABEXM.labspcm; LABEXMSPCM.labspcm; LVSTEXM.labspcm,"[{""dir"": ""in"", ""from_table"": ""LABEXM"", ""from_column"": ""labspcm"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}, {""dir"": ""in"", ""from_table"": ""LABEXMSPCM"", ""from_column"": ""labspcm"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}, {""dir"": ""in"", ""from_table"": ""LVSTEXM"", ""from_column"": ""labspcm"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}]",
LABSPCM,labgrp,numeric,type/Decimal,รหัสประเภทการตรวจ,0,,,1,LABGRP.labgrp(high:table match),LABGRP.labgrp,"[{""dir"": ""out"", ""to_table"": ""LABGRP"", ""to_column"": ""labgrp"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}]",
LABSPCM,name,varchar,type/Text,ชื่อ,0,,,0,,,[],
LABSPCM,name_en,varchar,type/Text,ชื่ออังกฤษ,0,,,0,,,[],
LABSPCM,hcode,varchar,type/Text,รหัสเดิมของรพ.,0,,,0,,,[],
LCT,lct,numeric,type/Decimal,,1,high,target_of_table_match,0,,MASTERORDER.lct,"[{""dir"": ""in"", ""from_table"": ""MASTERORDER"", ""from_column"": ""lct"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}]",
LCT,prefix,varchar,type/Text,,0,,,0,,,[],
LCT,name,varchar,type/Text,,0,,,0,,,[],
LCT,dspname,varchar,type/Text,,0,,,0,,,[],
LCT,abbrname,varchar,type/Text,,0,,,0,,,[],
LCT,uplct,numeric,type/Decimal,,0,,,0,,,[],
LCT,rmlct,numeric,type/Decimal,,0,,,1,RMLCT.rmlct(high:table match),RMLCT.rmlct,"[{""dir"": ""out"", ""to_table"": ""RMLCT"", ""to_column"": ""rmlct"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}]",
LCT,hrlct,numeric,type/Decimal,แยกประเภทหน่วยงาน 1=ฝ่าย/กลุ่มงาน; 2=สาขา/งาน; 3=หน่วย,0,,,0,,,[],
LCT,tel,varchar,type/Text,,0,,,0,,,[],
LCT,var,varchar,type/Text,,0,,,0,,,[],
LCT,code,varchar,type/Text,รหัส/ชื่อเครื่องคอมพิวเตอร์ ตามกลุ่มหน่วยงาน ,0,,,0,,,[],
LCT,period,numeric,type/Decimal,,0,,,0,,,[],
LCT,nhso,varchar,type/Text,,0,,,0,,,[],
LCT,qnoflg,numeric,type/Decimal,Flag ลำดับที่ สำหรับใช้เรียงลำดับหน่วยงาน,0,,,0,,,[],
LCT,vitaltype,numeric,type/Decimal,,0,,,0,,,[],
LCT,oldname,varchar,type/Text,,0,,,0,,,[],
LCT,name_en,varchar,type/Text,,0,,,0,,,[],
LCT,side,numeric,type/Decimal,"รอบ/กลุ่มหน่วยงาน(1 = สามัญ, 2 = พิเศษ)",0,,,0,,,[],
LCT,lctaddr_en,varchar,type/Text,,0,,,0,,,[],
LCT,dspname_en,varchar,type/Text,,0,,,0,,,[],
LCT,hcode,varchar,type/Text,,0,,,0,,,[],
LCT,bcode,varchar,type/Text,,0,,,0,,,[],
LCT,building,numeric,type/Decimal,,0,,,0,,,[],
LCT,floor,numeric,type/Decimal,,0,,,0,,,[],
LCT,lcttype,numeric,type/Decimal,,0,,,1,LCTTYPE.lcttype(high:table match),LCTTYPE.lcttype,"[{""dir"": ""out"", ""to_table"": ""LCTTYPE"", ""to_column"": ""lcttype"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}]",
LCT,ucode,varchar,type/Text,,0,,,0,,,[],
LCTTYPE,lcttype,numeric,type/Decimal,,1,high,target_of_table_match,0,,LCT.lcttype,"[{""dir"": ""in"", ""from_table"": ""LCT"", ""from_column"": ""lcttype"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}]",
LCTTYPE,name,varchar,type/Text,,0,,,0,,,[],
LCTTYPE,name_en,varchar,type/Text,,0,,,0,,,[],
LCTTYPE,var,varchar,type/Text,,0,,,0,,,[],
LVST,hn,varchar,type/Text,เลขประจำตัวผู้ป่วย,0,,,1,PT.hn(high:universal),PT.hn,"[{""dir"": ""out"", ""to_table"": ""PT"", ""to_column"": ""hn"", ""confidence"": ""high"", ""type"": ""universal"", ""source"": ""relationships.md""}]",
LVST,lvstdate,timestamp,type/DateTime,วันที่ส่งตรวจ,0,,,0,,,[],
LVST,lvsttime,numeric,type/Decimal,เวลาที่ส่งตรวจ,0,,,0,,,[],
LVST,labgrp,numeric,type/Decimal,ประเภทการตรวจ,0,,,1,LABGRP.labgrp(high:table match),LABGRP.labgrp,"[{""dir"": ""out"", ""to_table"": ""LABGRP"", ""to_column"": ""labgrp"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}]",
LVST,an,varchar,type/Text,เลขผู้ป่วยใน,0,,,1,IPT.an(high:universal),IPT.an,"[{""dir"": ""out"", ""to_table"": ""IPT"", ""to_column"": ""an"", ""confidence"": ""high"", ""type"": ""universal"", ""source"": ""relationships.md""}]",
LVST,lrfrlct,numeric,type/Decimal,หน่วยงานที่ส่งตรวจ,0,,,0,,,[],
LVST,orfrlct,varchar,type/Text,ชื่อหน่วยงานภายนอกที่ส่งตรวจ,0,,,0,,,[],
LVST,dct,numeric,type/Decimal,แพทย์ผู้ส่งตรวจ,0,,,1,DCT.dct(high:table match),DCT.dct,"[{""dir"": ""out"", ""to_table"": ""DCT"", ""to_column"": ""dct"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}]",
LVST,rqtdate,timestamp,type/DateTime,วันที่ขอตรวจ,0,,,0,,,[],
LVST,rqttime,numeric,type/Decimal,เวลาที่ขอตรวจ,0,,,0,,,[],
LVST,lvstst,numeric,type/Decimal,สถานะการตรวจ,0,,,0,,,[],
LVST,labstf,numeric,type/Decimal,ผู้ส่งตรวจ,0,,,0,,,[],
LVST,ln,varchar,type/Text,Lab Number(Access Number),0,,,0,,,[],
LVST,labno,numeric,type/Decimal,Lab Number (Request Number),0,,,0,,,[],
LVST,lablct,numeric,type/Decimal,หน่วยงานห้องปฏิบัติการ,0,,,0,,,[],
LVST,keepdate,timestamp,type/DateTime,วันที่เก็บสิ่งส่งตรวจ,0,,,0,,,[],
LVST,keeptime,numeric,type/Decimal,เวลาที่เก็บสิ่งส่งตรวจ,0,,,0,,,[],
LVST,lab_remark,numeric,type/Decimal,ประเภทการตรวจของปรสิตวิทยา 1 clinic 2 Extra 3 Repeat,0,,,0,,,[],
LVSTEXM,hn,varchar,type/Text,เลขประจำตัวผู้ป่วย,0,,,1,PT.hn(high:universal),PT.hn,"[{""dir"": ""out"", ""to_table"": ""PT"", ""to_column"": ""hn"", ""confidence"": ""high"", ""type"": ""universal"", ""source"": ""relationships.md""}]",
LVSTEXM,lvstdate,timestamp,type/DateTime,วันที่ขอตรวจ,0,,,0,,,[],
LVSTEXM,lvsttime,numeric,type/Decimal,เวลาที่ขอตรวจ,0,,,0,,,[],
LVSTEXM,labgrp,numeric,type/Decimal,ประเภทการตรวจ,0,,,1,LABGRP.labgrp(high:table match),LABGRP.labgrp,"[{""dir"": ""out"", ""to_table"": ""LABGRP"", ""to_column"": ""labgrp"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}]",
LVSTEXM,labexm,numeric,type/Decimal,รหัสรายการตรวจ,0,,,1,LABEXM.labexm(high:table match),LABEXM.labexm,"[{""dir"": ""out"", ""to_table"": ""LABEXM"", ""to_column"": ""labexm"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}]",
LVSTEXM,itemno,numeric,type/Decimal,ลำดับรายการตรวจ,0,,,0,,,[],
LVSTEXM,result,varchar,type/Text,ผลการตรวจ,0,,,0,,,[],
LVSTEXM,minnrm,varchar,type/Text,ค่าพิกัดต่ำสุด,0,,,0,,,[],
LVSTEXM,maxnrm,varchar,type/Text,ค่าพิกัดสูงสุด,0,,,0,,,[],
LVSTEXM,nrmunit,varchar,type/Text,หน่วยของพิกัด,0,,,0,,,[],
LVSTEXM,an,varchar,type/Text,เลขที่ผู้ป่วยใน,0,,,1,IPT.an(high:universal),IPT.an,"[{""dir"": ""out"", ""to_table"": ""IPT"", ""to_column"": ""an"", ""confidence"": ""high"", ""type"": ""universal"", ""source"": ""relationships.md""}]",
LVSTEXM,ln,varchar,type/Text,Lab Number(Access Number),0,,,0,,,[],
LVSTEXM,lablct,numeric,type/Decimal,หน่วยงานที่ตรวจlab,0,,,0,,,[],
LVSTEXM,labstf,numeric,type/Decimal,เจ้าหน้าที่ผู้ส่งตรวจ,0,,,0,,,[],
LVSTEXM,labspcm,numeric,type/Decimal,รหัสสิ่งส่งตรวจ,0,,,1,LABSPCM.labspcm(high:table match),LABSPCM.labspcm,"[{""dir"": ""out"", ""to_table"": ""LABSPCM"", ""to_column"": ""labspcm"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}]",
LVSTEXM,spcmdate,timestamp,type/DateTime,วันที่รับสิ่งส่งตรวจ,0,,,0,,,[],
LVSTEXM,spcmtime,numeric,type/Decimal,เวลาที่รับสิ่งส่งตรวจ,0,,,0,,,[],
LVSTEXM,spcmstf,numeric,type/Decimal,เจ้าหน้าที่ผู้รับสิ่งส่งตรวจ,0,,,0,,,[],
LVSTEXM,spcmqty,numeric,type/Decimal,จำนวนสิ่งส่งตรวจ,0,,,0,,,[],
LVSTEXM,spcmunit,varchar,type/Text,หน่วยสิ่งส่งตรวจ,0,,,0,,,[],
LVSTEXM,rsltdate,timestamp,type/DateTime,วันที่ออกผลการตรวจ,0,,,0,,,[],
LVSTEXM,rslttime,numeric,type/Decimal,เวลาที่ออกผลการตรวจ,0,,,0,,,[],
LVSTEXM,rsltstf,numeric,type/Decimal,เจ้าหน้าที่ผู้ออกผลการตรวจ,0,,,0,,,[],
LVSTEXM,rsltlisflg,numeric,type/Decimal,ผลมาจาก lis (1 yes 2 No),0,,,0,,,[],
LVSTEXM,cnfmdate,timestamp,type/DateTime,วันที่ยืนยันผลการตรวจ,0,,,0,,,[],
LVSTEXM,cnfmtime,numeric,type/Decimal,เวลาที่ยืนยันผลการตรวจ,0,,,0,,,[],
LVSTEXM,cnfmstf,numeric,type/Decimal,รหัสผู้ยืนยันผลการตรวจ,0,,,0,,,[],
LVSTEXM,lprf,numeric,type/Decimal,รหัสชุดรายการตรวจ,0,,,0,,,[],
LVSTEXM,labno,numeric,type/Decimal,Lab Number (Request Number),1,medium,target_of_within_family,0,,LVSTEXMBAC1.labno; LVSTEXMBAC2.labno,"[{""dir"": ""in"", ""from_table"": ""LVSTEXMBAC1"", ""from_column"": ""labno"", ""confidence"": ""medium"", ""type"": ""LVSTEXM"", ""source"": ""relationships.md""}, {""dir"": ""in"", ""from_table"": ""LVSTEXMBAC2"", ""from_column"": ""labno"", ""confidence"": ""medium"", ""type"": ""LVSTEXM"", ""source"": ""relationships.md""}]",
LVSTEXM,conf_flag,varchar,type/Text,"ปกปิดผล Y ปกปิด P- Positive(HIV,Viral lord)",0,,,0,,,[],
LVSTEXM,abnormal_flag,varchar,type/Text,"ความผิดปกติของผลการตรวจ N - NORMAL,        - ABNORMAL U - UPPER, L  - LOWER",0,,,0,,,[],
LVSTEXM,noteshow_flag,numeric,type/Decimal,"แสดงหมายเหตุให้หน่วยงานภายนอกเห็น 1 แสดง 2, ไม่แสดง",0,,,0,,,[],
LVSTEXM,note_rslt,varchar,type/Text,หมายเหตุ(ผลการตรวจ),0,,,0,,,[],
LVSTEXM,organ,numeric,type/Decimal,อวัยวะ,0,,,0,,,[],
